Date,City,State,SizeRank,ForSale_Inv,New_Listings,Avg_List_Price,%Change_LP,Avg_Sale_Price,%Change_SP,HVI,%Change_HVI,Avg_Rent,%Change_Rent
2021-09-30,Kansas City,MO,30,7457.0,3722.0,358993.0,-2.71,277667.0,-0.83,258561.0,0.98,1241.0,-0.56
2021-09-30,Las Vegas,NV,31,9133.0,4591.0,446300.0,2.02,381667.0,0.98,378300.0,2.06,1784.0,1.71
2021-09-30,Columbus,OH,32,6083.0,3282.0,335490.0,-1.65,270667.0,-1.55,267518.0,1.05,1342.0,0.22
2021-09-30,Indianapolis,IN,33,7108.0,3601.0,302628.0,0.78,254000.0,-1.1,235332.0,1.38,1385.0,1.17
2021-09-30,Austin,TX,35,10580.0,4074.0,514229.0,1.52,475000.0,-2.26,517195.0,1.56,1769.0,1.38
2021-09-30,Virginia Beach,VA,36,8276.0,3400.0,302956.0,-0.11,295533.0,-1.12,296724.0,1.12,1564.0,1.82
2021-09-30,Nashville,TN,37,6526.0,3199.0,453330.0,0.07,388317.0,0.24,365652.0,2.45,1708.0,1.24
2021-09-30,Providence,RI,38,4012.0,1990.0,438133.0,-1.14,374967.0,0.54,409757.0,1.33,1741.0,-0.06
2021-09-30,Jacksonville,FL,40,7333.0,3083.0,357157.0,1.42,323028.0,0.69,302007.0,2.52,1663.0,2.34
2021-09-30,Memphis,TN,41,4511.0,1778.0,263663.0,0.76,250000.0,-0.86,201170.0,1.42,1413.0,0.64
2021-09-30,Oklahoma City,OK,42,5635.0,2365.0,309546.0,-1.28,224167.0,-0.22,191785.0,1.29,1261.0,0.4
2021-09-30,Louisville-Jefferson County,KY,43,4467.0,2219.0,278933.0,-2.12,237333.0,0.14,219712.0,0.92,1193.0,1.1
2021-09-30,Hartford,CT,44,3659.0,1698.0,326667.0,-1.01,283467.0,-0.58,293907.0,1.05,1560.0,1.43
2021-09-30,New Orleans,LA,46,2656.0,908.0,321000.0,-1.03,253333.0,1.33,245572.0,1.44,1404.0,3.08
2021-09-30,Buffalo,NY,47,2497.0,1298.0,239633.0,-2.06,221667.0,2.31,226661.0,0.68,1164.0,0.52
2021-09-30,Raleigh,NC,48,3708.0,1900.0,425632.0,0.46,377667.0,0.76,373562.0,3.06,1636.0,1.18
2021-09-30,Birmingham,AL,49,4227.0,1884.0,289633.0,-0.34,251887.0,-0.41,218215.0,1.44,1253.0,0.48
2021-09-30,Salt Lake City,UT,50,3221.0,1767.0,552471.0,-1.48,482333.0,1.4,533064.0,1.52,1525.0,0.99
2021-09-30,Grand Rapids,MI,52,3223.0,1570.0,381133.0,-0.3,269637.0,-0.01,274845.0,0.81,1372.0,-0.58
2021-09-30,Tucson,AZ,53,3409.0,1646.0,376233.0,-1.63,309850.0,0.54,303531.0,1.67,1490.0,1.29
2021-09-30,Urban Honolulu,HI,54,2731.0,1097.0,693000.0,2.21,675667.0,0.6,843604.0,1.8,2550.0,0.71
2021-09-30,Tulsa,OK,55,3672.0,1726.0,288489.0,-0.17,222667.0,-0.74,184149.0,1.27,1226.0,0.91
2021-09-30,Fresno,CA,56,1860.0,912.0,425000.0,0.24,362000.0,0.84,355784.0,1.99,1933.0,-0.15
2021-09-30,Worcester,MA,57,2267.0,1235.0,403333.0,-2.02,362000.0,-0.73,383852.0,0.89,1685.0,0.6
2021-09-30,Stamford,CT,58,4029.0,1343.0,698867.0,-5.06,526317.0,-5.68,521208.0,0.48,2505.0,0.12
2021-09-30,Albuquerque,NM,59,2606.0,1374.0,373390.0,0.24,286667.0,-0.58,275679.0,1.35,1427.0,0.71
2021-09-30,Albany,NY,60,1916.0,798.0,274933.0,-1.2,243333.0,-2.01,250720.0,1.09,1358.0,0.97
2021-09-30,Omaha,NE,61,2904.0,1457.0,311500.0,-1.11,248333.0,-1.32,247732.0,0.67,1159.0,0.26
2021-09-30,New Haven,CT,62,2613.0,1159.0,338267.0,-1.92,285770.0,-1.7,302974.0,0.4,1820.0,0.11
2021-09-30,Bakersfield,CA,63,2204.0,1092.0,322833.0,0.0,311667.0,1.63,303606.0,2.32,1595.0,3.44
2021-09-30,Knoxville,TN,64,3062.0,1503.0,339967.0,-0.49,272667.0,0.4,259411.0,2.34,1528.0,2.0
2021-09-30,Greenville,SC,65,3281.0,1273.0,332600.0,0.92,260000.0,-0.7,252539.0,1.68,1408.0,0.14
2021-09-30,Ventura,CA,66,1629.0,915.0,894300.0,-0.37,762667.0,-0.65,788310.0,1.45,2879.0,2.57
2021-09-30,Allentown,PA,67,2760.0,1202.0,336300.0,1.01,264496.0,1.07,273131.0,1.26,1687.0,0.48
2021-09-30,El Paso,TX,68,2159.0,792.0,251633.0,-0.13,203258.0,0.83,172636.0,1.72,1265.0,0.64
2021-09-30,Baton Rouge,LA,69,2922.0,976.0,299300.0,-0.28,242056.0,0.23,210291.0,0.84,1318.0,2.17
2021-09-30,Dayton,OH,70,2427.0,1266.0,234600.0,-2.02,178167.0,0.0,173975.0,1.23,1211.0,2.02
2021-09-30,Greensboro,NC,73,812.0,417.0,302900.0,0.11,184633.0,0.09,200067.0,1.6,1264.0,1.2
2021-09-30,Akron,OH,74,2349.0,1189.0,196567.0,-1.68,180900.0,1.5,187968.0,1.11,1088.0,-0.46
2021-09-30,North Port-Sarasota-Bradenton,FL,75,4004.0,1900.0,480319.0,1.83,373982.0,1.56,379042.0,3.22,2159.0,2.71
2021-09-30,Little Rock,AR,76,3310.0,1200.0,231500.0,-0.79,205833.0,0.82,176904.0,1.53,1123.0,0.72
2021-09-30,Stockton,CA,77,1691.0,853.0,571667.0,0.29,510833.0,-0.33,517457.0,2.2,2355.0,0.73
2021-09-30,Charleston,SC,78,4002.0,1656.0,444172.0,-4.39,351600.0,-0.77,350309.0,2.03,1710.0,0.71
2021-09-30,Syracuse,NY,79,1772.0,813.0,187600.0,-5.87,182650.0,1.86,180422.0,0.58,1346.0,5.98
2021-09-30,Colorado Springs,CO,80,3065.0,1835.0,563453.0,-2.6,445333.0,-0.45,443323.0,1.74,1757.0,0.17
2021-09-30,Winston-Salem,NC,81,723.0,366.0,297536.0,0.98,173000.0,-3.34,201745.0,2.02,1484.0,0.82
2021-09-30,Springfield,MA,83,1374.0,721.0,329933.0,-2.46,277650.0,-0.77,294828.0,1.17,1465.0,-0.54
2021-09-30,Fort Myers,FL,84,4437.0,1981.0,406000.0,2.02,275000.0,1.73,325861.0,3.54,1891.0,3.5
2021-09-30,Boise City,ID,85,3808.0,1649.0,551567.0,-1.36,478963.0,0.35,505758.0,1.24,1724.0,-0.17
2021-09-30,Toledo,OH,86,1883.0,883.0,179267.0,-3.93,154571.0,-0.28,154638.0,0.85,1188.0,-0.08
2021-09-30,Madison,WI,87,2886.0,978.0,373267.0,-0.89,338983.0,-0.97,343381.0,0.74,1297.0,0.86
2021-09-30,Lakeland,FL,88,2981.0,1202.0,315213.0,1.25,269667.0,2.28,250475.0,2.67,1666.0,3.22
2021-09-30,Ogden,UT,89,1981.0,1019.0,536217.0,-0.32,422000.0,0.14,467041.0,2.03,1571.0,1.09
2021-09-30,Daytona Beach,FL,90,4428.0,1648.0,344966.0,0.99,288317.0,1.17,292148.0,3.06,1665.0,2.34
2021-09-30,Des Moines,IA,91,3613.0,1146.0,319367.0,-0.17,264667.0,1.5,243057.0,0.96,1154.0,1.05
2021-09-30,Provo,UT,100,2288.0,982.0,552313.0,-0.23,469469.0,1.58,522100.0,1.23,1605.0,0.94
2021-09-30,Durham,NC,104,1502.0,736.0,471633.0,-0.69,373097.0,0.09,351944.0,2.54,1554.0,1.64
2021-09-30,Fort Collins,CO,159,2245.0,687.0,518225.0,4.18,485822.0,1.61,510766.0,1.65,1732.0,0.12
2021-10-31,New York,NY,1,61726.0,16670.0,640667.0,-0.21,532333.0,-0.5,572173.0,0.81,2826.0,0.96
2021-10-31,Los Angeles-Long Beach-Anaheim,CA,2,20487.0,9350.0,946633.0,-1.32,829083.0,-0.07,851306.0,0.56,2735.0,1.0
2021-10-31,Chicago,IL,3,40323.0,13643.0,334933.0,-1.96,285333.0,-1.04,288245.0,0.94,1813.0,0.22
2021-10-31,Dallas-Fort Worth,TX,4,25813.0,10283.0,399967.0,0.08,353333.0,-0.19,336001.0,1.86,1681.0,0.84
2021-10-31,Philadelphia,PA,5,20364.0,8026.0,329633.0,-0.49,304917.0,-1.61,311638.0,0.8,1751.0,0.86
2021-10-31,Houston,TX,6,30880.0,8678.0,371902.0,0.03,303015.0,-0.21,274697.0,1.59,1518.0,0.93
2021-10-31,Washington,DC,7,20650.0,8999.0,525997.0,-0.12,481333.0,-1.43,523310.0,0.55,2155.0,0.75
2021-10-31,Miami-Fort Lauderdale,FL,8,31782.0,10138.0,479333.0,1.41,366667.0,0.18,379642.0,2.21,2472.0,2.11
2021-10-31,Atlanta,GA,9,24290.0,9743.0,400000.0,-0.42,334667.0,0.0,324392.0,2.35,1859.0,1.25
2021-10-31,Boston,MA,10,11289.0,5521.0,671300.0,-0.2,568333.0,-2.29,609550.0,0.76,2653.0,0.84
2021-10-31,San Francisco,CA,11,8835.0,4478.0,930667.0,-1.24,1000667.0,-0.99,1365242.0,0.33,3110.0,0.35
2021-10-31,Detroit,MI,12,16530.0,6784.0,261600.0,-5.19,237500.0,-2.33,225518.0,0.95,1374.0,0.88
2021-10-31,Riverside,CA,13,13473.0,6355.0,550697.0,0.14,501667.0,0.33,525134.0,1.36,2424.0,0.21
2021-10-31,Phoenix,AZ,14,20148.0,8671.0,471333.0,0.68,420390.0,1.72,419921.0,1.88,1846.0,1.43
2021-10-31,Seattle,WA,15,10521.0,5666.0,693000.0,-0.24,644280.0,-0.51,699991.0,1.1,2159.0,0.47
2021-10-31,Minneapolis-St Paul,MN,16,13738.0,5669.0,373333.0,-1.31,344333.0,-0.58,355134.0,0.49,1596.0,0.0
2021-10-31,San Diego,CA,17,6099.0,3147.0,844300.0,0.0,748750.0,0.22,815679.0,0.59,2782.0,1.35
2021-10-31,St. Louis,MO,18,9213.0,4100.0,247633.0,-2.17,226667.0,-2.16,223562.0,0.42,1200.0,0.33
2021-10-31,Tampa,FL,19,12520.0,5717.0,379986.0,0.97,316500.0,1.5,314632.0,2.09,1940.0,1.73
2021-10-31,Baltimore,MD,20,9506.0,4268.0,354000.0,-2.03,341667.0,0.0,353180.0,0.46,1710.0,-0.58
2021-10-31,Denver,CO,21,9289.0,5015.0,615360.0,0.54,548333.0,0.0,572581.0,1.09,1879.0,0.27
2021-10-31,Pittsburgh,PA,22,7708.0,2923.0,226833.0,-2.02,209308.0,-2.33,201516.0,0.45,1285.0,0.16
2021-10-31,Portland,OR,23,8342.0,3825.0,574667.0,-1.15,508333.0,0.68,534527.0,0.81,1800.0,0.28
2021-10-31,Charlotte,NC,24,8480.0,4475.0,406333.0,0.83,345000.0,0.49,326496.0,1.99,1671.0,1.03
2021-10-31,Sacramento,CA,25,6230.0,2922.0,618663.0,-0.05,544750.0,-0.4,571272.0,0.68,2187.0,0.6
2021-10-31,San Antonio,TX,26,10099.0,3310.0,348178.0,-0.14,295833.0,0.91,295573.0,1.62,1412.0,0.43
2021-10-31,Orlando,FL,27,10067.0,4212.0,391300.0,1.65,336717.0,1.0,325274.0,2.07,1868.0,1.97
2021-10-31,Cleveland,OH,29,6956.0,3117.0,201567.0,-4.59,189000.0,-1.73,201720.0,0.64,1290.0,0.0
2021-10-31,Kansas City,MO,30,7338.0,3324.0,355677.0,-0.92,273000.0,-1.68,261431.0,1.11,1257.0,1.29
2021-10-31,Las Vegas,NV,31,9272.0,4356.0,459300.0,2.91,383333.0,0.44,385346.0,1.86,1803.0,1.07
2021-10-31,Columbus,OH,32,6034.0,2986.0,332990.0,-0.75,267000.0,-1.35,270384.0,1.07,1355.0,0.97
2021-10-31,Indianapolis,IN,33,7185.0,3412.0,304328.0,0.56,254400.0,0.16,238890.0,1.51,1390.0,0.36
2021-10-31,Austin,TX,35,10702.0,3604.0,518893.0,0.91,463317.0,-2.46,524071.0,1.33,1785.0,0.9
2021-10-31,Virginia Beach,VA,36,7996.0,3054.0,301333.0,-0.54,292200.0,-1.13,299686.0,1.0,1577.0,0.83
2021-10-31,Nashville,TN,37,6637.0,3023.0,456163.0,0.62,392017.0,0.95,374487.0,2.42,1727.0,1.11
2021-10-31,Providence,RI,38,4035.0,1873.0,436433.0,-0.39,375000.0,0.01,414328.0,1.12,1746.0,0.29
2021-10-31,Jacksonville,FL,40,7494.0,2974.0,362293.0,1.44,325150.0,0.66,308957.0,2.3,1676.0,0.78
2021-10-31,Memphis,TN,41,4407.0,1643.0,267330.0,1.39,254833.0,1.93,204313.0,1.56,1435.0,1.56
2021-10-31,Oklahoma City,OK,42,5594.0,2155.0,305276.0,-1.38,223833.0,-0.15,194162.0,1.24,1265.0,0.32
2021-10-31,Louisville-Jefferson County,KY,43,4524.0,2042.0,274967.0,-1.42,236967.0,-0.15,221681.0,0.9,1193.0,0.0
2021-10-31,Hartford,CT,44,3538.0,1543.0,324667.0,-0.61,278333.0,-1.81,295809.0,0.65,1545.0,-0.96
2021-10-31,New Orleans,LA,46,2499.0,750.0,321000.0,0.0,252333.0,-0.39,248427.0,1.16,1408.0,0.28
2021-10-31,Buffalo,NY,47,2440.0,1180.0,233267.0,-2.66,221000.0,-0.3,227412.0,0.33,1170.0,0.52
2021-10-31,Raleigh,NC,48,3835.0,1852.0,425632.0,0.0,380000.0,0.62,383744.0,2.73,1650.0,0.86
2021-10-31,Birmingham,AL,49,4172.0,1728.0,294133.0,1.55,252553.0,0.26,220738.0,1.16,1265.0,0.96
2021-10-31,Salt Lake City,UT,50,3249.0,1628.0,548000.0,-0.81,484000.0,0.35,541118.0,1.51,1555.0,1.97
2021-10-31,Grand Rapids,MI,52,3254.0,1461.0,374800.0,-1.66,265970.0,-1.36,277932.0,1.12,1346.0,-1.9
2021-10-31,Tucson,AZ,53,3715.0,1650.0,370447.0,-1.54,312976.0,1.01,307890.0,1.44,1519.0,1.95
2021-10-31,Urban Honolulu,HI,54,2718.0,1089.0,691333.0,-0.24,679000.0,0.49,855888.0,1.46,2572.0,0.86
2021-10-31,Tulsa,OK,55,3617.0,1575.0,288789.0,0.1,224333.0,0.75,187056.0,1.58,1197.0,-2.37
2021-10-31,Fresno,CA,56,1859.0,885.0,431667.0,1.57,366000.0,1.1,358786.0,0.84,1921.0,-0.62
2021-10-31,Worcester,MA,57,2278.0,1162.0,399666.0,-0.91,361167.0,-0.23,385387.0,0.4,1698.0,0.77
2021-10-31,Stamford,CT,58,3804.0,1180.0,682200.0,-2.38,496317.0,-5.7,523963.0,0.53,2495.0,-0.4
2021-10-31,Albuquerque,NM,59,2536.0,1242.0,381723.0,2.23,283333.0,-1.16,279018.0,1.21,1425.0,-0.14
2021-10-31,Albany,NY,60,1911.0,729.0,269933.0,-1.82,238333.0,-2.05,253133.0,0.96,1360.0,0.15
2021-10-31,Omaha,NE,61,2881.0,1337.0,311858.0,0.11,245000.0,-1.34,249264.0,0.62,1166.0,0.6
2021-10-31,New Haven,CT,62,2531.0,1021.0,336600.0,-0.49,279603.0,-2.16,304078.0,0.36,1843.0,1.26
2021-10-31,Bakersfield,CA,63,2221.0,1022.0,323300.0,0.14,313333.0,0.53,309424.0,1.92,1591.0,-0.25
2021-10-31,Knoxville,TN,64,3007.0,1360.0,338267.0,-0.5,274617.0,0.72,264909.0,2.12,1533.0,0.33
2021-10-31,Greenville,SC,65,3276.0,1201.0,330967.0,-0.49,263333.0,1.28,256885.0,1.72,1429.0,1.49
2021-10-31,Ventura,CA,66,1574.0,836.0,893967.0,-0.04,760000.0,-0.35,793517.0,0.66,2899.0,0.69
2021-10-31,Allentown,PA,67,2705.0,1101.0,339667.0,1.0,257829.0,-2.52,276336.0,1.17,1703.0,0.95
2021-10-31,El Paso,TX,68,2158.0,728.0,252950.0,0.52,201666.0,-0.78,174997.0,1.37,1278.0,1.03
2021-10-31,Baton Rouge,LA,69,2895.0,861.0,299333.0,0.01,240650.0,-0.58,212469.0,1.04,1323.0,0.38
2021-10-31,Dayton,OH,70,2452.0,1169.0,227933.0,-2.84,174867.0,-1.85,176000.0,1.16,1217.0,0.5
2021-10-31,Greensboro,NC,73,799.0,385.0,303567.0,0.22,190000.0,2.91,203242.0,1.59,1296.0,2.53
2021-10-31,Akron,OH,74,2314.0,1066.0,189933.0,-3.37,180700.0,-0.11,189420.0,0.77,1085.0,-0.28
2021-10-31,North Port-Sarasota-Bradenton,FL,75,4105.0,1856.0,490316.0,2.08,374317.0,0.09,390317.0,2.97,2212.0,2.45
2021-10-31,Little Rock,AR,76,3294.0,1116.0,229833.0,-0.72,203333.0,-1.21,178642.0,0.98,1118.0,-0.45
2021-10-31,Stockton,CA,77,1710.0,787.0,563333.0,-1.46,510333.0,-0.1,521376.0,0.76,2353.0,-0.08
2021-10-31,Charleston,SC,78,3998.0,1509.0,435637.0,-1.92,355767.0,1.19,355826.0,1.57,1726.0,0.94
2021-10-31,Syracuse,NY,79,1742.0,744.0,180933.0,-3.55,182150.0,-0.27,181341.0,0.51,1352.0,0.45
2021-10-31,Colorado Springs,CO,80,3090.0,1650.0,558117.0,-0.95,441667.0,-0.82,449560.0,1.41,1757.0,0.0
2021-10-31,Winston-Salem,NC,81,712.0,348.0,300628.0,1.04,169683.0,-1.92,205479.0,1.85,1496.0,0.81
2021-10-31,Springfield,MA,83,1371.0,690.0,319600.0,-3.13,277650.0,0.0,297584.0,0.93,1480.0,1.02
2021-10-31,Fort Myers,FL,84,4490.0,1982.0,421633.0,3.85,281833.0,2.48,336528.0,3.27,1930.0,2.06
2021-10-31,Boise City,ID,85,3989.0,1497.0,548233.0,-0.6,479876.0,0.19,507640.0,0.37,1700.0,-1.39
2021-10-31,Toledo,OH,86,1881.0,797.0,170933.0,-4.65,151238.0,-2.16,155531.0,0.58,1182.0,-0.51
2021-10-31,Madison,WI,87,2837.0,838.0,373233.0,-0.01,333750.0,-1.54,345940.0,0.75,1310.0,1.0
2021-10-31,Lakeland,FL,88,3167.0,1200.0,319913.0,1.49,275633.0,2.21,256938.0,2.58,1673.0,0.42
2021-10-31,Ogden,UT,89,2038.0,964.0,534550.0,-0.31,423333.0,0.32,474586.0,1.62,1595.0,1.53
2021-10-31,Daytona Beach,FL,90,4507.0,1605.0,351133.0,1.79,289783.0,0.51,298759.0,2.26,1684.0,1.14
2021-10-31,Des Moines,IA,91,3563.0,1043.0,316487.0,-0.9,268000.0,1.26,244917.0,0.77,1159.0,0.43
2021-10-31,Provo,UT,100,2263.0,884.0,552280.0,-0.01,473969.0,0.96,526846.0,0.91,1668.0,3.93
2021-10-31,Durham,NC,104,1554.0,695.0,474967.0,0.71,378263.0,1.38,360889.0,2.54,1573.0,1.22
2021-10-31,Fort Collins,CO,159,1915.0,603.0,534933.0,3.22,485462.0,-0.07,518368.0,1.49,1757.0,1.44
2021-11-30,New York,NY,1,58157.0,14844.0,644333.0,0.57,525667.0,-1.25,575746.0,0.62,2852.0,0.92
2021-11-30,Los Angeles-Long Beach-Anaheim,CA,2,18624.0,8155.0,946667.0,0.0,830750.0,0.2,858511.0,0.85,2759.0,0.88
2021-11-30,Chicago,IL,3,37200.0,11507.0,329933.0,-1.49,282833.0,-0.88,290960.0,0.94,1818.0,0.28
2021-11-30,Dallas-Fort Worth,TX,4,24270.0,9279.0,403667.0,0.93,353333.0,0.0,341515.0,1.64,1700.0,1.13
2021-11-30,Philadelphia,PA,5,19230.0,7157.0,329633.0,0.0,298250.0,-2.19,314135.0,0.8,1766.0,0.86
2021-11-30,Houston,TX,6,29659.0,7777.0,372302.0,0.11,304682.0,0.55,277870.0,1.16,1526.0,0.53
2021-11-30,Washington,DC,7,19229.0,7845.0,526993.0,0.19,476667.0,-0.97,526230.0,0.56,2163.0,0.37
2021-11-30,Miami-Fort Lauderdale,FL,8,30336.0,9628.0,487667.0,1.74,368333.0,0.45,387320.0,2.02,2540.0,2.75
2021-11-30,Atlanta,GA,9,23096.0,8818.0,399999.0,-0.0,340703.0,1.8,331958.0,2.33,1869.0,0.54
2021-11-30,Boston,MA,10,10584.0,4972.0,676633.0,0.79,561667.0,-1.17,613899.0,0.71,2680.0,1.02
2021-11-30,San Francisco,CA,11,8159.0,3872.0,917333.0,-1.43,999000.0,-0.17,1375075.0,0.72,3107.0,-0.1
2021-11-30,Detroit,MI,12,15515.0,5887.0,249833.0,-4.5,232697.0,-2.02,226565.0,0.46,1381.0,0.51
2021-11-30,Riverside,CA,13,12940.0,5759.0,550731.0,0.01,506089.0,0.88,529632.0,0.86,2431.0,0.29
2021-11-30,Phoenix,AZ,14,19838.0,8139.0,474967.0,0.77,425440.0,1.2,426139.0,1.48,1872.0,1.41
2021-11-30,Seattle,WA,15,9236.0,4697.0,691650.0,-0.19,640947.0,-0.52,711000.0,1.57,2165.0,0.28
2021-11-30,Minneapolis-St Paul,MN,16,12747.0,4595.0,373333.0,0.0,341667.0,-0.77,357328.0,0.62,1591.0,-0.31
2021-11-30,San Diego,CA,17,5435.0,2791.0,846000.0,0.2,757730.0,1.2,823239.0,0.93,2810.0,1.01
2021-11-30,St. Louis,MO,18,8596.0,3589.0,244267.0,-1.36,225000.0,-0.74,225206.0,0.74,1211.0,0.92
2021-11-30,Tampa,FL,19,11994.0,5310.0,386917.0,1.82,322300.0,1.83,321366.0,2.14,1966.0,1.34
2021-11-30,Baltimore,MD,20,8833.0,3691.0,347667.0,-1.79,336667.0,-1.46,355550.0,0.67,1728.0,1.05
2021-11-30,Denver,CO,21,8327.0,4305.0,619967.0,0.75,548333.0,0.0,580176.0,1.33,1883.0,0.21
2021-11-30,Pittsburgh,PA,22,7306.0,2530.0,223500.0,-1.47,207492.0,-0.87,202196.0,0.34,1296.0,0.86
2021-11-30,Portland,OR,23,7666.0,3262.0,572963.0,-0.3,507390.0,-0.19,539158.0,0.87,1806.0,0.33
2021-11-30,Charlotte,NC,24,8089.0,4106.0,409667.0,0.82,348333.0,0.97,333063.0,2.01,1688.0,1.02
2021-11-30,Sacramento,CA,25,5756.0,2516.0,621996.0,0.54,544750.0,0.0,574261.0,0.52,2201.0,0.64
2021-11-30,San Antonio,TX,26,9971.0,2965.0,345145.0,-0.87,298333.0,0.85,299968.0,1.49,1417.0,0.35
2021-11-30,Orlando,FL,27,9594.0,3810.0,395617.0,1.1,340083.0,1.0,333044.0,2.39,1899.0,1.66
2021-11-30,Cleveland,OH,29,6498.0,2751.0,197600.0,-1.97,185000.0,-2.12,203124.0,0.7,1297.0,0.54
2021-11-30,Kansas City,MO,30,6912.0,2925.0,361665.0,1.68,272408.0,-0.22,263840.0,0.92,1268.0,0.88
2021-11-30,Las Vegas,NV,31,8820.0,3892.0,468367.0,1.97,388333.0,1.3,392754.0,1.92,1812.0,0.5
2021-11-30,Columbus,OH,32,5585.0,2565.0,337823.0,1.45,260000.0,-2.62,273526.0,1.16,1366.0,0.81
2021-11-30,Indianapolis,IN,33,6845.0,3032.0,307330.0,0.99,255733.0,0.52,243089.0,1.76,1391.0,0.07
2021-11-30,Austin,TX,35,10317.0,3118.0,523588.0,0.9,464582.0,0.27,531321.0,1.38,1786.0,0.06
2021-11-30,Virginia Beach,VA,36,7353.0,2669.0,301333.0,0.0,291000.0,-0.41,302689.0,1.0,1571.0,-0.38
2021-11-30,Nashville,TN,37,6330.0,2747.0,462497.0,1.39,393683.0,0.42,384169.0,2.59,1743.0,0.93
2021-11-30,Providence,RI,38,3772.0,1657.0,433233.0,-0.73,370000.0,-1.33,418225.0,0.94,1756.0,0.57
2021-11-30,Jacksonville,FL,40,7329.0,2764.0,366280.0,1.1,327650.0,0.77,315904.0,2.25,1697.0,1.25
2021-11-30,Memphis,TN,41,4101.0,1465.0,269330.0,0.75,258500.0,1.44,207854.0,1.73,1439.0,0.28
2021-11-30,Oklahoma City,OK,42,5380.0,1926.0,305588.0,0.1,227167.0,1.49,196750.0,1.33,1270.0,0.4
2021-11-30,Louisville-Jefferson County,KY,43,4336.0,1840.0,271630.0,-1.21,235908.0,-0.45,223890.0,1.0,1207.0,1.17
2021-11-30,Hartford,CT,44,3217.0,1335.0,324667.0,0.0,273333.0,-1.8,297684.0,0.63,1574.0,1.88
2021-11-30,New Orleans,LA,46,2273.0,661.0,324333.0,1.04,252000.0,-0.13,251031.0,1.05,1450.0,2.98
2021-11-30,Buffalo,NY,47,2201.0,991.0,231567.0,-0.73,214333.0,-3.02,228498.0,0.48,1159.0,-0.94
2021-11-30,Raleigh,NC,48,3722.0,1697.0,426530.0,0.21,385333.0,1.4,391475.0,2.01,1659.0,0.55
2021-11-30,Birmingham,AL,49,3938.0,1558.0,298766.0,1.58,252470.0,-0.03,223685.0,1.34,1285.0,1.58
2021-11-30,Salt Lake City,UT,50,3001.0,1427.0,545000.0,-0.55,489000.0,1.03,546288.0,0.96,1568.0,0.84
2021-11-30,Grand Rapids,MI,52,3053.0,1268.0,372133.0,-0.71,265967.0,-0.0,280931.0,1.08,1377.0,2.3
2021-11-30,Tucson,AZ,53,3883.0,1557.0,368447.0,-0.54,314643.0,0.53,311724.0,1.25,1530.0,0.72
2021-11-30,Urban Honolulu,HI,54,2686.0,1046.0,684000.0,-1.06,674000.0,-0.74,868540.0,1.48,2560.0,-0.47
2021-11-30,Tulsa,OK,55,3348.0,1373.0,286883.0,-0.66,223151.0,-0.53,190175.0,1.67,1268.0,5.93
2021-11-30,Fresno,CA,56,1791.0,827.0,439967.0,1.92,366667.0,0.18,361539.0,0.77,1944.0,1.2
2021-11-30,Worcester,MA,57,2113.0,1027.0,399333.0,-0.08,359167.0,-0.55,387367.0,0.51,1736.0,2.24
2021-11-30,Stamford,CT,58,3406.0,1031.0,697417.0,2.23,480000.0,-3.29,528819.0,0.93,2522.0,1.08
2021-11-30,Albuquerque,NM,59,2317.0,1062.0,387055.0,1.4,286667.0,1.18,282857.0,1.38,1436.0,0.77
2021-11-30,Albany,NY,60,1817.0,623.0,265767.0,-1.54,228333.0,-4.2,255902.0,1.09,1366.0,0.44
2021-11-30,Omaha,NE,61,2690.0,1189.0,315192.0,1.07,241667.0,-1.36,251182.0,0.77,1171.0,0.43
2021-11-30,New Haven,CT,62,2295.0,862.0,336600.0,0.0,275520.0,-1.46,305341.0,0.42,1878.0,1.9
2021-11-30,Bakersfield,CA,63,2067.0,893.0,333133.0,3.04,315333.0,0.64,312825.0,1.1,1632.0,2.58
2021-11-30,Knoxville,TN,64,2819.0,1213.0,334933.0,-0.99,275617.0,0.36,269908.0,1.89,1533.0,0.0
2021-11-30,Greenville,SC,65,3158.0,1103.0,326833.0,-1.25,269553.0,2.36,261741.0,1.89,1437.0,0.56
2021-11-30,Ventura,CA,66,1407.0,707.0,902633.0,0.97,763333.0,0.44,797680.0,0.52,2905.0,0.21
2021-11-30,Allentown,PA,67,2532.0,983.0,343000.0,0.98,257463.0,-0.14,279373.0,1.1,1718.0,0.88
2021-11-30,El Paso,TX,68,2096.0,652.0,255967.0,1.19,201000.0,-0.33,177063.0,1.18,1276.0,-0.16
2021-11-30,Baton Rouge,LA,69,2719.0,761.0,305467.0,2.05,240567.0,-0.03,214381.0,0.9,1314.0,-0.68
2021-11-30,Dayton,OH,70,2309.0,1012.0,223130.0,-2.11,174533.0,-0.19,177707.0,0.97,1219.0,0.16
2021-11-30,Greensboro,NC,73,753.0,329.0,308567.0,1.65,190333.0,0.18,205654.0,1.19,1320.0,1.85
2021-11-30,Akron,OH,74,2129.0,924.0,184800.0,-2.7,181467.0,0.42,191507.0,1.1,1110.0,2.3
2021-11-30,North Port-Sarasota-Bradenton,FL,75,3985.0,1758.0,507282.0,3.46,382417.0,2.16,400969.0,2.73,2282.0,3.16
2021-11-30,Little Rock,AR,76,3134.0,991.0,228167.0,-0.72,204967.0,0.8,181356.0,1.52,1129.0,0.98
